"No.","Time","Source","Destination","Protocol","Length","Info"
"1187","37.607780900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1188","37.607780900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1189","37.607780900","140.82.113.3","192.168.0.97","TLSv1.3","461","Application Data"
"1190","37.607801800","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=985202 Win=64620 Len=0"
"1191","37.610284300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1192","37.610717600","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1193","37.610717600","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1194","37.610717600","140.82.113.3","192.168.0.97","TLSv1.3","1090","Application Data"
"1195","37.610742500","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=990546 Win=64620 Len=0"
"1196","37.614263900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1197","37.614850700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1198","37.614850700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1199","37.614850700","140.82.113.3","192.168.0.97","TLSv1.3","473","Application Data"
"1200","37.614850700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1201","37.614881600","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=996709 Win=64620 Len=0"
"1202","37.614914200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1203","37.614914200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1204","37.614914200","140.82.113.3","192.168.0.97","TLSv1.3","465","Application Data"
"1205","37.614931900","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=999992 Win=64620 Len=0"
"1206","37.617234800","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1207","37.617680200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1208","37.617680200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1209","37.617680200","140.82.113.3","192.168.0.97","TLSv1.3","461","Application Data"
"1210","37.617699700","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=1004707 Win=64620 Len=0"
"1211","37.620133100","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1212","37.620560000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1213","37.620560000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1214","37.620576000","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=1009015 Win=64620 Len=0"
"1215","37.621272600","140.82.113.3","192.168.0.97","TLSv1.3","1087","Application Data"
